avg_degree,max_degree,std_degree,median_degree,avg_strength,max_strength,total_strength,std_strength,median_strength,density,avg_edge_weight,std_edge_weight,median_edge_weight,max_edge_weight,clustering_coef,transitivity,std_clustering,max_clustering,avg_betweenness,std_betweenness,max_betweenness,avg_eigenvector,std_eigenvector,avg_closeness,std_closeness,global_efficiency,local_efficiency,degree_assortativity,num_communities,modularity,avg_community_size,std_community_size,spectral_gap,algebraic_connectivity,avg_eigenvalue,max_eigenvalue,spectral_radius,trace,rich_club_coef,max_rich_club,max_k_core,avg_k_core,avg_shortest_path,small_world_sigma,degree_skewness,degree_kurtosis,strength_skewness,strength_kurtosis,network_heterogeneity,strength_degree_correlation,avg_neighbor_degree,URSI
29.714285714285715,58,12.800829054783753,29.0,27866.8,137418.5,1950676.0,29773.66800024094,17802.0,0.4306418219461698,937.825,1654.9890794288783,258.0,11686.0,0.03309189991235789,0.6709084780043822,0.016909283440200686,0.08079444801087496,0.05114743525868845,0.09151914374854571,0.5154124363843032,0.07089172407567407,0.09622929773874887,0.09755141646911333,0.030423100068815774,0.7094547964113194,0.8699512706463236,-0.04095731927366851,4,0.30661581791008335,17.5,4.716990566028302,935.1869551817061,935.1869551817061,28270.666666666668,145868.0584225076,67289.50175058379,0.0,0.7497475663474021,1.0,21,18.82857142857143,12.246169772256728,0.0027022244936801745,0.3389061401206425,-0.3193969086515285,1.845205838937866,2.7783939446262638,0.4307971316513763,0.8524969982640488,34.97343600625486,M87125134
24.571428571428573,50,10.32551822092297,24.0,24486.714285714286,116970.5,1714070.0,23648.238777152616,17799.25,0.35610766045548653,996.5523255813954,1570.4574522957748,282.75,11409.0,0.03560698975795444,0.6352955880514936,0.01668814864924382,0.09259222594341522,0.050015426460439244,0.08753780091522977,0.5328644501278772,0.07191239104028545,0.09546895988007494,0.0937482638612338,0.027517391393058917,0.6676328502415493,0.8450509994456402,0.05827210917223534,4,0.38355693747739933,17.5,5.361902647381804,848.2973673711032,848.2973673711032,24841.594202898552,124216.93192055312,54392.833254933474,0.0,0.7127328624681805,1.0,18,15.9,12.27888198757764,0.002899856012459237,0.3227448187077869,-0.11870121604165895,1.7326690895392307,2.827807575637687,0.4202245787584929,0.8350549770522636,28.3890341184628,M87192557
29.62857142857143,60,11.99663218046921,30.5,29179.057142857142,134778.5,2042534.0,28781.820408964362,19907.5,0.42939958592132504,984.8283510125361,1609.595081644114,306.0,14434.0,0.02881720570997256,0.683110151187905,0.013703059496316285,0.07075431616314691,0.05036323224942151,0.07649087081862546,0.38161409491332776,0.07285838445723967,0.09474898469110549,0.10072840433584149,0.03268286381526399,0.7086956521739138,0.8636568610150798,0.03763666830842631,4,0.3450023821288017,17.5,3.3541019662496847,1073.4703514278713,1073.4703514278713,29601.942028985497,143215.95069657796,65469.967516396515,0.0,0.7473400532788584,1.0,23,20.114285714285714,12.066045548654245,0.002388289153540168,0.11866207638494541,-0.1136767860258443,1.8530007207313057,3.148732995633602,0.4049007968335799,0.8309371161361153,33.889669140794496,M87144896
25.314285714285713,61,11.555509331845453,24.0,27848.557142857142,152059.5,1949399.0,30466.532184342737,18477.5,0.36687370600414076,1100.11230248307,1812.6190911528072,383.5,13974.0,0.033924520821261746,0.6352227647238328,0.018878352347556315,0.08765667014776997,0.05003856615109813,0.0742605165564912,0.3217533390167661,0.06991584210142136,0.0969406483832422,0.06909127982867433,0.0212017875402099,0.6757073844030379,0.8573917919124588,-0.018018120160918884,5,0.3301781449740509,14.0,5.549774770204643,730.5676277449114,730.5676277449114,28252.159420289856,161036.15243753686,69175.03171764669,0.0,0.7267504100317198,1.0,19,16.3,16.6055900621118,0.0020429578650544757,0.6731842800262571,0.3595427137841356,2.045631356007047,4.065826068210761,0.45648174561466237,0.8704820965032498,30.258854384018996,M87107085
24.714285714285715,57,10.734647318902681,24.0,28453.128571428573,115899.0,1991719.0,27804.805905080215,20491.75,0.3581780538302277,1151.2826589595377,1737.588439680366,413.0,11873.5,0.04346734396017134,0.6240527988266927,0.02399239879400303,0.10691019815734859,0.06677789956562336,0.10032328792411692,0.5799374822392726,0.07353494022189064,0.09422487385121434,0.05084520599259417,0.014391979569673865,0.6665286404416874,0.8522726697630089,-0.007749975703820141,3,0.37525124281478894,23.333333333333332,4.189935029992178,520.9679360405834,520.9679360405834,28865.492753623188,126356.51085771126,62779.156775980446,0.0,0.6921800528589067,1.0,17,15.285714285714286,24.684057971014493,0.0017609480585085852,0.4026804747451736,0.10670566915861368,1.5578588133141407,1.8754797461458148,0.43434989151629344,0.8390208650737838,29.221326057732618,M87181216
29.4,59,12.776541002947551,28.0,32637.814285714285,147778.5,2284647.0,33235.51540619628,20287.75,0.4260869565217391,1110.1297376093294,1802.5422758966254,326.0,14019.0,0.03342116847821552,0.6775052236883533,0.01624518551245722,0.06900144794498732,0.04814172045629847,0.07244573254990067,0.35784313725490197,0.07338942218831535,0.09433825839276179,0.08839682197033846,0.024489213145095754,0.7054520358868208,0.8697507063683521,-0.026197199645866143,5,0.30340315602862805,14.0,5.761944116355173,1038.0759756379339,1038.0759756379339,33110.82608695653,157035.14216247897,74371.69515748363,0.0,0.7637515520613045,1.0,23,19.642857142857142,12.985714285714286,0.0025736873415567506,0.3100610746548157,-0.14345158319436546,1.6093038865299107,2.0194459839951913,0.4345762245900528,0.8602322060009036,34.49100333508322,M87149014
27.2,57,11.431285392040815,26.5,36437.94285714286,147894.5,2550656.0,39397.02770700773,20723.5,0.39420289855072466,1339.6302521008404,2174.2296713334263,469.5,15617.5,0.036756520483276635,0.6545602385147039,0.022149785739530994,0.09114706818205076,0.053288271830471315,0.09384738494193698,0.5462489343563512,0.06849018929235633,0.09795309212276808,0.05247505473565861,0.01626325153935568,0.6895790200138043,0.8475187536557383,0.07067544617141056,4,0.3118092956769117,17.5,4.5,802.7385760458229,802.7385760458229,36966.02898550725,160464.67221995056,91868.42527890258,0.0,0.7384837018283178,1.0,20,17.2,21.522774327122153,0.0017077965844281289,0.2434973625286695,-0.3212754836152847,1.4711704989409147,1.0284594826231048,0.4202678452956182,0.8179487395686553,31.251884138988824,M87151453
29.714285714285715,60,12.330152191324506,28.5,43024.05714285714,193635.0,3011684.0,46458.589055780394,25303.5,0.4306418219461698,1447.925,2314.3143376623702,495.75,18491.5,0.036200155209312995,0.6798260572987722,0.02166776161177172,0.09825374449788642,0.052741112255178746,0.08984948293358903,0.3954274199798497,0.072729613630802,0.09484786548377641,0.07661544976910943,0.022025074172858927,0.710213940648724,0.8729336634111429,-0.029860751060025625,4,0.2608697654351226,17.5,4.153311931459037,885.5873724330787,885.5873724330787,43647.59420289853,204394.30867637144,102720.55703927143,0.0,0.7457379615630637,1.0,22,19.514285714285716,15.483022774327122,0.002338054767273067,0.4866110653792718,0.005024628908324225,1.7005463138233694,2.005452957653759,0.41495704490034396,0.8609344003466332,34.45499281948761,M87193409
27.057142857142857,52,11.3564150710207,25.0,31451.27142857143,127273.0,2201589.0,28968.707090544358,22232.25,0.3921325051759834,1162.4017951425553,1779.8480368217968,403.0,11011.5,0.04619820047110857,0.6517985611510791,0.02232574424748857,0.10218106279867102,0.04658385093167702,0.07640066888082472,0.4113384484228473,0.07253883732669425,0.09499384909037888,0.062117767042563624,0.0187290354993565,0.6894409937888214,0.8585242592119727,0.024290291537741284,5,0.3805450849754357,14.0,5.761944116355173,1050.8923049016666,1050.8923049016666,31907.086956521733,135436.14980869537,67506.36333483027,0.0,0.7300812074087432,1.0,20,17.214285714285715,19.024016563146997,0.0024284146472308555,0.35539660862871897,-0.4554330625141674,1.410590876328862,1.4531035785468145,0.41971966999548527,0.8683189898250291,31.392547501404593,M87164412
27.228571428571428,60,12.279101210211286,25.0,33995.52857142857,172841.0,2379687.0,35017.99684344831,23050.25,0.3946169772256729,1248.5241343126968,2110.253136982803,327.0,15457.0,0.03289297059178075,0.6371023684471311,0.01542560064999825,0.07187687896327902,0.049371089015316276,0.0736738220723795,0.3536363820890676,0.07001275115883383,0.0968706816373535,0.0727928266684346,0.020245854273758683,0.6931677018633553,0.852341004666134,-0.06523575939776283,4,0.3625576358664846,17.5,3.2015621187164243,844.4328016734415,844.4328016734415,34488.21739130436,182776.33218717691,80891.02030578008,0.0,0.7576984864196639,1.0,19,17.114285714285714,17.79337474120083,0.0018486077582357987,0.6242380105833233,0.08748108269634614,1.9364510015820584,3.750307644355882,0.4509638429773295,0.8725617010278834,32.77216042752513,M87121943
